product_id,product_name,description,product_sku,brand_name,image,old_categories,reason_x,s1,s2,s3,reason_y
007a4272-5c78-4979-865d-0b44f7391e6d,Smart File Folder 9727,"A high-quality file folder. Smart design, built for performance and everyday use.",SKU-TSSRAVDJ,Bottle Brand Testing,https://example.com/images/product-9727.jpg,"Sports, Books",Only Old Categories,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > GIFTS,File folder is an office supply.
007af41d-4e16-41aa-8fea-1f00a1de8e15,Eco Pen Set 1314,"A high-quality pen set. Eco design, built for performance and everyday use.",SKU-RRCO8SEZ,Bottle Brand Testing,https://example.com/images/product-1314.jpg,"Books, Home & Garden",Only Old Categories,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,Pen set is a desk accessory.
007ea36d-6c9a-4f6a-8f9b-33b8c989a12f,Fabricz عباية 40,,100530000040,Fabrics by Z,,,No Mapping,FASHION > WOMEN > CLOTHING > OUTWEAR > Abaya,FASHION > WOMEN > CLOTHING > RTW > Long dress,FASHION > WOMEN > CLOTHING > EVENING WEAR > Maxi dress,Abaya is a specific outwear category.
0084b41b-0be8-4e65-96d4-7f678e64c45f,Smart Protein Powder 7008,"A high-quality protein powder. Smart design, built for performance and everyday use.",SKU-DX53HPOH,Bottle Brand Testing,https://example.com/images/product-7008.jpg,"Food & Beverages, Beauty & Personal Care",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > SKIN CARE,STATIONERY > LIFESTYLE > GIFTS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Protein powder is a supplement; categorized as lifestyle/beauty.
0087aa6f-96b3-4a21-b01d-ede99a714069,EXUMA WORLD ETERNAL ICE PARFUM 50 ML,"""عن العطر: يفوق الخيال برائحته المدهشة التي تسبح بك في بحر الجاذبية والإغراء رائحة عطرة تنثر عبير اللافندر والزهور من حولك فور إطلالتك الأولى لتأسر قلوب كل الحاضرين العطر يغمرك بإحساس الراحة والاسترخاء ويعزز مشاعر الثقة والقوة في داخلك لا تتردد في إضافة عنصر الجمال والإثارة لإطلالتك في أيامك المميزة ومناسباتك الخاصة نبذة عن الماركة: إكزوما بارفيومز علامة تجارية جديدة في عالم العطور نشأت حديثاً في بولندا عام 2018 وأصدرت مجموعة من الابتكارات والإبداعات العطرية المميزة بطابع عصري ومميز.
""إفتتاحية العطر رائحه الماء, تانجرين (اليوسفي), شراب الأفسنتين و الخزامي
قلب العطر الكزبرة, الياسمين, الفلفل الوردي و الزهور البيضاء
قاعدة العطر تتكون من التنوب, خشب الأرز و المسك.

",5907554493089,Novel perfume,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1754580848069x476689703816477700/5907554493089-1.jpg,,No Mapping,FASHION > MEN > PERFUMES > De parfume,FASHION > MEN > PERFUMES > DE TOILETTE,FASHION > MEN > PERFUMES > OILS,Parfum is a perfume product.
0087d3bc-5554-4375-bde2-a96b9b090c0f,تشيرت لاتخاف من النجاح,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX161-XL-ORG,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250526/17/002e499c-388d-364d-8c33-0f30151ab687/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,T-shirt for men/unisex.
00886378-4756-4fc2-8231-be05290f2c63,لوحة جدارية انظر حولك!,مقاس : 30*30 سم مشدودة على إطار خشبي مخفي,SKU513183,سول ايمج,https://cdn.salla.sa/qqYN/6XOlTapK0ujNNhC4uHhnIZEgU9NOltEevNBuRxZC.png,لوحات كانفس,Only Old Categories,HOME > DÉCOR > FRAMES & DISPLAY,STATIONERY > ART > ART ACCESSORIES,HOME > DÉCOR > CHAIRS,Wall art/décor.
008a3104-9c27-4fad-a845-097ba39fec7a,JUTHUUR DUNES TEE medium,"A 100%, 200 gsm, organic cotton hood tee in dark grey, with a print depicting a deserts dunes and clouds on top of two pockets. These shirts fit oversize",FRS01/03M,Taqdeer Alitura,,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,Tee shirt.
00926dca-816d-4563-b313-7c1453d983ed,بطاقة اهداء | نباتاً حسناً اولاد,<p>الحجم 7.5*7.5 سم</p>,undefined,قرطاسية روان,https://cdn.salla.sa/EqRjshJGjSm4ZBKmH6hgkNOAAmTET9CKYYSBT45C.jpeg,,No Mapping,STATIONERY > GIFTBAR > GIFT CARDS,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Gift card.
009823dd-1627-4957-8ac6-6b6f5db2877a,Ultra Toothbrush 5240,"A high-quality toothbrush. Ultra design, built for performance and everyday use.",SKU-D6LHICT5,Bottle Brand Testing,https://example.com/images/product-5240.jpg,"Kitchen, Pet Supplies",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > HAIR CARE > Bath Tools,FASHION > KIDS > GIFT & ACCESSORIES > BATH TOOLS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Toothbrush is a bath tool.
009a1100-8fcf-4252-981a-2a5f4de1cb72,Classic Lip Balm 1100,"A high-quality lip balm. Classic design, built for performance and everyday use.",SKU-XWN5BLAH,Bottle Brand Testing,https://example.com/images/product-1100.jpg,"Books, Pet Supplies",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > SKIN CARE,FASHION > MEN > HAIRCARE & GROOMING > BEARD GROOMING,FASHION > WOMEN > SKIN CARE & BEAUTY > MAKE UP,Lip balm is skin care.
009b5a71-966f-45db-93b7-50b5b6868e0d,Essential Picture Frame 9694,"A high-quality picture frame. Essential design, built for performance and everyday use.",SKU-R3DA6SLZ,Bottle Brand Testing,https://example.com/images/product-9694.jpg,"Electronics, Health",Only Old Categories,HOME > DÉCOR > FRAMES & DISPLAY,HOME > SOFT FURNISHING > FRAMES & DISPLAY,STATIONERY > LIFESTYLE > GIFTS,Picture frame for home décor.
009bf21b-c6de-4787-b7bd-c17a5ae1f64f,تشيرت ميكي وصديقه بلوتو,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX10-M-GRY,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250526/17/30ccbf1c-2b17-39b0-b8ce-f3644d28f65e/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,T-shirt.
009c7c7e-c1a5-456c-8e79-e694ac825d22,Deluxe Ceramic Mug 5957,"A high-quality ceramic mug. Deluxe design, built for performance and everyday use.",SKU-GFCH8WP7,Bottle Brand Testing,https://example.com/images/product-5957.jpg,"Automotive, Home & Garden",Only Old Categories,HOME > KITCHENWARE > DRINKWARE,HOME > KITCHENWARE > SERVING ITEMS,FASHION > MEN > ACCESSORIES > MUGS & BOTTLES,Ceramic mug is drinkware.
009d75b2-c7a1-48dc-b565-44267fec65de,Classic Phone Case 8343,"A high-quality phone case. Classic design, built for performance and everyday use.",SKU-0XRJ9BZT,Bottle Brand Testing,https://example.com/images/product-8343.jpg,"Automotive, Home & Garden",Only Old Categories,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > LAPTOP ESSENTIALS,Phone case acts as a desk accessory/lifestyle item.
009e91e2-5da6-46be-830f-b31c29596890,ملصقات عبارات,ملصقات ورقية,SKU-048,mjdstudio,,,No Mapping,STATIONERY > ART > CRAFTS,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Paper stickers for crafts/office.
00a03830-86ad-4008-8cde-8f053086bebb,فنجان الوردة مع صحن,فنجان صناعة يدوية خزفيه مع رسمة الوردة وصحن ساده,,عجية للخزف والفخار,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1759208804763x833413893630251500/%D9%81%D9%86%D8%AC%D8%A7%D9%86.jpg,Handmade crafts,Only Old Categories,HOME > KITCHENWARE > SERVING ITEMS,HOME > KITCHENWARE > DRINKWARE,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Mug and plate set is serving ware.
00a48889-4c1b-4b68-9214-7624a60f5b41,Classic Sticky Notes 2984,"A high-quality sticky notes. Classic design, built for performance and everyday use.",SKU-TWHY79PR,Bottle Brand Testing,https://example.com/images/product-2984.jpg,"Food & Beverages, Automotive",Only Old Categories,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > GIFTS,Sticky notes are office supplies.
00a512d4-a10a-4794-a212-1c6f901260c9,كرة الثلج - انا احب ينبع ( Snow ball ),"كرة ثلج من هدايا تذكارية- انا  ينبع عِش لحظات الحب والانتماء لمدينة ""ينبع"" مع هذي الكرة الثلجية ! تصميم أنيق يجمع بين الحب والفخامة، مثالية كقطعة ديكور على مكتبك أو في ركن الذكريات! المميزات : تصميم مزدوج: إنجليزي ""I  YANBU"" وعربي ""أنا  ينبع"" تأثير ثلجي ساحر يتحرك عند الرج! قاعدة متينة وثابتة حجم مثالي لأي مكان – ديكور، هدية، أو حتى للسيارة مادة الصنع : زجاج & بقاعدة بلاستيك عالي الجودة. المقاسات : الارتفاع : 9 سم القطر : 9 سم سواء كنت من عشاق ينبع أو تبغى تهدي أحد غالي عليك، هذي الكرة الثلجية بتكون لمسة راقية ومليانة مشاعر",ADT960107,SOUVENIRS,https://cdn.salla.sa/NKlzy/67660c74-5ec8-4ad4-95c0-8010f58a6134-1000x1000-85JkeY2EDpr12NeZOBx2sIxDYNhAjth42m9PqdON.png,,No Mapping,HOME > DÉCOR > FRAMES & DISPLAY,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > LIFESTYLE > DAILY CARDS,Snowball is a gift/décor item.
00a58721-ced5-404b-9b5c-539a8e44ea20,تيشرت ديزني بندق المجنون,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX57-XL-MAU,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250526/17/742b5451-c22e-3e8b-877a-fdc55d7992ca/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,T-shirt.
00a5b87c-97a9-4e05-936e-8d144649242b,تعليقة سيارة او حقيبة جلد مع سدو,جمل,140131,رتِيب SAR,,,No Mapping,FASHION > WOMEN > ACCESSORIES > BAGS,STATIONERY > LIFESTYLE > KEY CHAIN,FASHION > MEN > ACCESSORIES > LEATHERGOODS,Accessory for bag/car.
00a6c5d6-0895-469a-8406-7d52ee32a049,شمعة أسرار الهدوء,"قطعة فنية أنيقة من الجبس بتصميم فريد، تجمع بين وجه هادئ يغمره السكون ورود تنبض بالجمال. 
مغمورة بالشمع برائحة هادئة 
تضيف لمسة من الرقي والعمق لأي مساحة",,تجلّى,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1764103701271x313693033075080260/2e1a3abf-5d88-4766-9e4e-4f183c268bc8.jpeg,Handmade crafts,Only Old Categories,HOME > HOME PERFUME,HOME > DÉCOR > FRAMES & DISPLAY,STATIONERY > LIFESTYLE > GIFTS,Scented candle is home perfume.
00a8afb4-c243-4552-8c6e-2efba220bebd,Premium Smart Watch 5456,"A high-quality smart watch. Premium design, built for performance and everyday use.",SKU-43I4LW5Y,Bottle Brand Testing,https://example.com/images/product-5456.jpg,"Health, Food & Beverages",Only Old Categories,FASHION > WOMEN > ACCESSORIES > WATCHES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,Smart watch.
00abe744-805c-4b47-8a95-4ddfde597d98,كوب  فيك انطوى العالم,كوب زجاجي,sa47530101,ليل استديو,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1762425230905x486060755761315460/IMG-20251106-WA0010.jpg,Handmade crafts,Only Old Categories,HOME > KITCHENWARE > DRINKWARE,HOME > KITCHENWARE > SERVING ITEMS,FASHION > MEN > ACCESSORIES > MUGS & BOTTLES,Glass mug is drinkware.
00b0cb02-982f-4319-9435-0f6c65a60b62,مشهدان,كتاب ورقي,1180,كتب سقف,https://undefined,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > DAILY CARDS,Book categorized under gifts.
00b7f230-19af-4d3b-9d5c-d7309301d962,Pro Ceramic Mug 3556,"A high-quality ceramic mug. Pro design, built for performance and everyday use.",SKU-ED3N6JCK,Bottle Brand Testing,https://example.com/images/product-3556.jpg,"Music, Beauty & Personal Care",Only Old Categories,HOME > KITCHENWARE > DRINKWARE,HOME > KITCHENWARE > SERVING ITEMS,FASHION > MEN > ACCESSORIES > MUGS & BOTTLES,Ceramic mug is drinkware.
00bd76fe-ad87-4c32-b344-bfc984564c2f,Deluxe Sticky Notes 7256,"A high-quality sticky notes. Deluxe design, built for performance and everyday use.",SKU-AG8V754K,Bottle Brand Testing,https://example.com/images/product-7256.jpg,"Food & Beverages, Toys & Games",Only Old Categories,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > GIFTS,Sticky notes are office supplies.
00bfc171-0b3b-4aa3-ab7e-aa2b3a510481,Uploaded Product 1,Product Description 1,111111,,,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,HOME > DÉCOR > FRAMES & DISPLAY,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,General item fallback to gifts.
00c1deb0-e64c-44b5-838a-795889fe0ca9,فاصل كتاب ويني الدبدوب,"فاصل كتاب ورقي بتعليقة نحلة وعسل
مستوحى من ويني الدبدوب",BM-WP-2,بلوتو ستوديو,,,No Mapping,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > LIFESTYLE > DAILY CARDS,Bookmark is a desk/reading accessory.
00c3ec7f-4929-4eb0-8169-8b41b4406d31,كاش مايوة,كاش مايوة قطن كتان ب الوان مختلفة وجودة عالية جدا للتجفيف,75697409327560935,Chapeau Beachlife,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1752914980691x141858600358335540/WhatsApp%20Image%202025-07-19%20at%2011.28.34%20AM.jpeg,,No Mapping,FASHION > WOMEN > CLOTHING > BEACHWEAR > Cover up,FASHION > WOMEN > CLOTHING > LOUNGEWEAR > Shirt,FASHION > WOMEN > CLOTHING > RTW > Top,Cover up beachwear.
00c659b3-3a35-4d89-935b-9d7b6b15c396,عباية مخمل شيفون,عباية مسائية مخمل شيفون مبطن,SA134687,Esperanza by Amal Hadidi,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1755379423243x493037210653964700/DSC00584.jpeg,,No Mapping,FASHION > WOMEN > CLOTHING > OUTWEAR > Abaya,FASHION > WOMEN > CLOTHING > EVENING WEAR > Jacket,FASHION > WOMEN > CLOTHING > RTW > Long dress,Abaya.
00c90def-7402-43b5-b3b9-ab6c331a4f16,"Coffee, medium","hair scrunchie,  medium size, Suitable for thick and medium hair, Brown colour",CH-MD-CRP-BRN-COFE11,chuchu,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1761322739618x447399957290799400/E21786A8-241B-428F-A6CA-ED42FB51C450.JPEG,,No Mapping,FASHION > WOMEN > SKIN CARE & BEAUTY > HAIR CARE > Bath Tools,FASHION > WOMEN > ACCESSORIES > JEWELERY,FASHION > WOMEN > CLOTHING > LOUNGEWEAR > Top,Hair scrunchie is hair care.
00ca80d8-b821-43d0-96b9-69b3c5ac4301,Smart Canvas Sneakers 7358,"A high-quality canvas sneakers. Smart design, built for performance and everyday use.",SKU-LLQULMIC,Bottle Brand Testing,https://example.com/images/product-7358.jpg,"Books, Pet Supplies",Only Old Categories,FASHION > WOMEN > FOOTWEAR > FOOTWEAR,FASHION > MEN > FOOTWEAR > FOOTWEAR,FASHION > KIDS > FOOTWEAR > FOOTWEAR,Sneakers are footwear.
00cae02d-17f3-47b2-abef-9721752657b1,لوحة ومازرع الله,"لوحة كانفس صغيرة :


مقاس : 10*10 سم مشدودة على إطار خشبي مخفي + حامل للوحة

إضافة مميزة وتزيد الالهام والابداع في مكتبك او مكانك المفضل
",SKU984329,سول ايمج,https://cdn.salla.sa/qqYN/3SkSN2rxNoVGWas1wvB3t0N9UcA5LYWiRXHkvZzx.png,ميني كانفس,Only Old Categories,HOME > DÉCOR > DÉCOR,STATIONERY > ART > ART ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,Small canvas decor piece.
00cb325c-f76b-40d0-9d2c-f2655cdc63e2,L-JUDGE T-SHIRT - BLACK,JUDGE T-SHIRT,4AG-2023138,4AG,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1752666614423x684351186742622500/JUDGE_TSHIRT_FI.webp,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > Shirts,Unisex t-shirt
